,Station,Air Quality,Longitude,Latitude,O3 Hour,O3 Quality,O3 Value,NO2 Hour,NO2 Quality,NO2 Value,PM10 Hour,PM10 Quality,PM10 Value,Generated,Date Time
3601,Barcelona - Eixample,Good,2.1538,41.3853,19h,Good,8.0,19h,Good,86.0,19h,Good,25.0,19/11/2018 20:00,1542654302
3602,Barcelona - Gràcia,Good,2.1534,41.3987,18h,Good,36.0,18h,Good,45.0,,Good,0.0,19/11/2018 20:00,1542654302
3603,Barcelona - Ciutadella,Good,2.1874,41.3864,19h,Good,39.0,19h,Good,32.0,,Good,0.0,19/11/2018 20:00,1542654302
3604,Barcelona - Vall Hebron,Good,2.148,41.4261,19h,Good,25.0,19h,Good,51.0,19h,Good,16.0,19/11/2018 20:00,1542654302
3605,Barcelona - Palau Reial,Good,2.1151,41.3875,19h,Good,33.0,19h,Good,35.0,19h,Good,16.0,19/11/2018 20:00,1542654302
3606,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,19h,Good,42.0,19h,Good,21.0,19/11/2018 20:00,1542654302
3607,Barcelona - Observ Fabra,Good,2.1239,41.4183,19h,Good,58.0,19h,Good,22.0,19h,Good,15.0,19/11/2018 20:00,1542654302
3608,Barcelona - Sants,--,2.1331,41.3788,,Good,0.0,18h,--,0.0,,Good,0.0,19/11/2018 21:00,1542657902
3609,Barcelona - Eixample,Good,2.1538,41.3853,20h,Good,9.0,20h,Good,79.0,20h,Good,25.0,19/11/2018 21:00,1542657902
3610,Barcelona - Gràcia,Good,2.1534,41.3987,18h,Good,36.0,18h,Good,45.0,,Good,0.0,19/11/2018 21:00,1542657902
3611,Barcelona - Ciutadella,Good,2.1874,41.3864,20h,Good,21.0,20h,Good,58.0,,Good,0.0,19/11/2018 21:00,1542657902
3612,Barcelona - Vall Hebron,Good,2.148,41.4261,20h,Good,18.0,20h,Good,56.0,20h,Good,16.0,19/11/2018 21:00,1542657902
3613,Barcelona - Palau Reial,Good,2.1151,41.3875,20h,Good,17.0,20h,Good,54.0,20h,Good,15.0,19/11/2018 21:00,1542657902
3614,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,20h,Good,69.0,20h,Good,20.0,19/11/2018 21:00,1542657902
3615,Barcelona - Observ Fabra,Good,2.1239,41.4183,20h,Good,70.0,20h,Good,11.0,20h,Good,15.0,19/11/2018 21:00,1542657902
3616,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,21h,Good,49.0,,Good,0.0,19/11/2018 22:00,1542661501
3617,Barcelona - Eixample,Good,2.1538,41.3853,21h,Good,6.0,21h,Good,75.0,21h,Good,25.0,19/11/2018 22:00,1542661501
3618,Barcelona - Gràcia,--,2.1534,41.3987,19h,--,0.0,19h,--,0.0,,Good,0.0,19/11/2018 22:00,1542661501
3619,Barcelona - Ciutadella,Good,2.1874,41.3864,21h,Good,5.0,21h,Good,75.0,,Good,0.0,19/11/2018 22:00,1542661501
3620,Barcelona - Vall Hebron,Good,2.148,41.4261,21h,Good,22.0,21h,Good,49.0,21h,Good,16.0,19/11/2018 22:00,1542661501
3621,Barcelona - Palau Reial,Good,2.1151,41.3875,21h,Good,23.0,21h,Good,43.0,21h,Good,15.0,19/11/2018 22:00,1542661501
3622,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,21h,Good,72.0,21h,Good,20.0,19/11/2018 22:00,1542661501
3623,Barcelona - Observ Fabra,Good,2.1239,41.4183,21h,Good,73.0,21h,Good,8.0,21h,Good,14.0,19/11/2018 22:00,1542661501
3624,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,22h,Good,40.0,,Good,0.0,19/11/2018 23:00,1542665102
3625,Barcelona - Eixample,Good,2.1538,41.3853,22h,Good,12.0,22h,Good,71.0,22h,Good,25.0,19/11/2018 23:00,1542665102
3626,Barcelona - Gràcia,--,2.1534,41.3987,20h,--,0.0,20h,--,0.0,,Good,0.0,19/11/2018 23:00,1542665102
3627,Barcelona - Ciutadella,Good,2.1874,41.3864,22h,Good,5.0,22h,Good,69.0,,Good,0.0,19/11/2018 23:00,1542665102
3628,Barcelona - Vall Hebron,Good,2.148,41.4261,22h,Good,19.0,22h,Good,55.0,22h,Good,16.0,19/11/2018 23:00,1542665102
3629,Barcelona - Palau Reial,Good,2.1151,41.3875,22h,Good,19.0,22h,Good,48.0,22h,Good,14.0,19/11/2018 23:00,1542665102
3630,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,22h,Good,71.0,22h,Good,20.0,19/11/2018 23:00,1542665102
3631,Barcelona - Observ Fabra,Good,2.1239,41.4183,22h,Good,74.0,22h,Good,9.0,22h,Good,14.0,19/11/2018 23:00,1542665102
3632,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,23h,Good,42.0,,Good,0.0,20/11/2018 0:00,1542668702
3633,Barcelona - Eixample,Good,2.1538,41.3853,23h,Good,17.0,23h,Good,56.0,23h,Good,24.0,20/11/2018 0:00,1542668702
3634,Barcelona - Gràcia,--,2.1534,41.3987,,Good,0.0,,Good,0.0,,Good,0.0,20/11/2018 0:00,1542668702
3635,Barcelona - Ciutadella,Good,2.1874,41.3864,23h,Good,10.0,23h,Good,64.0,,Good,0.0,20/11/2018 0:00,1542668702
3636,Barcelona - Vall Hebron,Good,2.148,41.4261,23h,Good,26.0,23h,Good,40.0,23h,Good,16.0,20/11/2018 0:00,1542668702
3637,Barcelona - Palau Reial,Good,2.1151,41.3875,23h,Good,24.0,23h,Good,35.0,23h,Good,14.0,20/11/2018 0:00,1542668702
3638,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,23h,Good,64.0,23h,Good,19.0,20/11/2018 0:00,1542668702
3639,Barcelona - Observ Fabra,Good,2.1239,41.4183,23h,Good,72.0,23h,Good,10.0,23h,Good,14.0,20/11/2018 0:00,1542668702
3640,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,0h,Good,44.0,,Good,0.0,20/11/2018 1:00,1542672302
3641,Barcelona - Eixample,Good,2.1538,41.3853,0h,Good,7.0,0h,Good,61.0,1h,Good,24.0,20/11/2018 1:00,1542672302
3642,Barcelona - Gràcia,Good,2.1534,41.3987,0h,Good,17.0,0h,Good,49.0,,Good,0.0,20/11/2018 1:00,1542672302
3643,Barcelona - Ciutadella,Good,2.1874,41.3864,0h,Good,7.0,0h,Good,59.0,,Good,0.0,20/11/2018 1:00,1542672302
3644,Barcelona - Vall Hebron,Good,2.148,41.4261,0h,Good,29.0,0h,Good,32.0,0h,Good,16.0,20/11/2018 1:00,1542672302
3645,Barcelona - Palau Reial,Good,2.1151,41.3875,0h,Good,12.0,0h,Good,39.0,0h,Good,13.0,20/11/2018 1:00,1542672302
3646,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,0h,Good,55.0,0h,Good,19.0,20/11/2018 1:00,1542672302
3647,Barcelona - Observ Fabra,Good,2.1239,41.4183,0h,Good,67.0,0h,Good,12.0,0h,Good,13.0,20/11/2018 1:00,1542672302
3648,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,1h,Good,45.0,,Good,0.0,20/11/2018 2:00,1542675902
3649,Barcelona - Eixample,Good,2.1538,41.3853,1h,Good,8.0,1h,Good,58.0,1h,Good,24.0,20/11/2018 2:00,1542675902
3650,Barcelona - Gràcia,Good,2.1534,41.3987,1h,Good,16.0,1h,Good,48.0,,Good,0.0,20/11/2018 2:00,1542675902
3651,Barcelona - Ciutadella,Good,2.1874,41.3864,1h,Good,6.0,1h,Good,56.0,,Good,0.0,20/11/2018 2:00,1542675902
3652,Barcelona - Vall Hebron,Good,2.148,41.4261,1h,Good,32.0,1h,Good,26.0,1h,Good,16.0,20/11/2018 2:00,1542675902
3653,Barcelona - Palau Reial,Good,2.1151,41.3875,1h,Good,19.0,1h,Good,25.0,1h,Good,13.0,20/11/2018 2:00,1542675902
3654,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,1h,Good,56.0,1h,Good,19.0,20/11/2018 2:00,1542675902
3655,Barcelona - Observ Fabra,Good,2.1239,41.4183,1h,Good,68.0,1h,Good,10.0,2h,Good,13.0,20/11/2018 2:00,1542675902
3656,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,2h,Good,25.0,,Good,0.0,20/11/2018 3:00,1542679501
3657,Barcelona - Eixample,Good,2.1538,41.3853,2h,Good,21.0,2h,Good,35.0,2h,Good,24.0,20/11/2018 3:00,1542679501
3658,Barcelona - Gràcia,Good,2.1534,41.3987,2h,Good,34.0,2h,Good,22.0,,Good,0.0,20/11/2018 3:00,1542679501
3659,Barcelona - Ciutadella,Good,2.1874,41.3864,2h,Good,28.0,2h,Good,27.0,,Good,0.0,20/11/2018 3:00,1542679501
3660,Barcelona - Vall Hebron,Good,2.148,41.4261,2h,Good,27.0,2h,Good,26.0,2h,Good,16.0,20/11/2018 3:00,1542679501
3661,Barcelona - Palau Reial,Good,2.1151,41.3875,2h,Good,24.0,2h,Good,21.0,2h,Good,12.0,20/11/2018 3:00,1542679501
3662,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,2h,Good,28.0,2h,Good,19.0,20/11/2018 3:00,1542679501
3663,Barcelona - Observ Fabra,Good,2.1239,41.4183,2h,Good,60.0,2h,Good,12.0,2h,Good,13.0,20/11/2018 3:00,1542679501
3664,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,3h,Good,30.0,,Good,0.0,20/11/2018 4:00,1542683102
3665,Barcelona - Eixample,Good,2.1538,41.3853,3h,Good,21.0,3h,Good,35.0,3h,Good,23.0,20/11/2018 4:00,1542683102
3666,Barcelona - Gràcia,Good,2.1534,41.3987,3h,Good,42.0,3h,Good,17.0,,Good,0.0,20/11/2018 4:00,1542683102
3667,Barcelona - Ciutadella,Good,2.1874,41.3864,3h,Good,26.0,3h,Good,24.0,,Good,0.0,20/11/2018 4:00,1542683102
3668,Barcelona - Vall Hebron,Good,2.148,41.4261,3h,Good,53.0,3h,Good,10.0,3h,Good,16.0,20/11/2018 4:00,1542683102
3669,Barcelona - Palau Reial,Good,2.1151,41.3875,3h,Good,22.0,3h,Good,17.0,3h,Good,12.0,20/11/2018 4:00,1542683102
3670,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,3h,Good,30.0,3h,Good,18.0,20/11/2018 4:00,1542683102
3671,Barcelona - Observ Fabra,Good,2.1239,41.4183,3h,Good,73.0,3h,Good,6.0,3h,Good,13.0,20/11/2018 4:00,1542683102
3672,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,4h,Good,28.0,,Good,0.0,20/11/2018 5:00,1542686702
3673,Barcelona - Eixample,Good,2.1538,41.3853,4h,Good,26.0,4h,Good,30.0,4h,Good,23.0,20/11/2018 5:00,1542686702
3674,Barcelona - Gràcia,Good,2.1534,41.3987,4h,Good,44.0,4h,Good,15.0,,Good,0.0,20/11/2018 5:00,1542686702
3675,Barcelona - Ciutadella,Good,2.1874,41.3864,4h,Good,27.0,4h,Good,24.0,,Good,0.0,20/11/2018 5:00,1542686702
3676,Barcelona - Vall Hebron,Good,2.148,41.4261,4h,Good,51.0,4h,Good,9.0,4h,Good,16.0,20/11/2018 5:00,1542686702
3677,Barcelona - Palau Reial,Good,2.1151,41.3875,4h,Good,25.0,4h,Good,14.0,4h,Good,12.0,20/11/2018 5:00,1542686702
3678,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,4h,Good,34.0,4h,Good,18.0,20/11/2018 5:00,1542686702
3679,Barcelona - Observ Fabra,Good,2.1239,41.4183,4h,Good,69.0,4h,Good,7.0,4h,Good,12.0,20/11/2018 5:00,1542686702
3680,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,5h,Good,25.0,,Good,0.0,20/11/2018 6:00,1542690301
3681,Barcelona - Eixample,Good,2.1538,41.3853,5h,Good,17.0,5h,Good,40.0,5h,Good,23.0,20/11/2018 6:00,1542690301
3682,Barcelona - Gràcia,Good,2.1534,41.3987,5h,Good,32.0,5h,Good,26.0,,Good,0.0,20/11/2018 6:00,1542690301
3683,Barcelona - Ciutadella,Good,2.1874,41.3864,5h,Good,15.0,5h,Good,32.0,,Good,0.0,20/11/2018 6:00,1542690301
3684,Barcelona - Vall Hebron,Good,2.148,41.4261,5h,Good,22.0,5h,Good,31.0,5h,Good,16.0,20/11/2018 6:00,1542690301
3685,Barcelona - Palau Reial,Good,2.1151,41.3875,5h,Good,21.0,5h,Good,13.0,5h,Good,12.0,20/11/2018 6:00,1542690301
3686,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,5h,Good,38.0,5h,Good,18.0,20/11/2018 6:00,1542690301
3687,Barcelona - Observ Fabra,Good,2.1239,41.4183,5h,Good,73.0,5h,Good,8.0,5h,Good,12.0,20/11/2018 6:00,1542690301
3688,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,6h,Good,32.0,,Good,0.0,20/11/2018 7:00,1542693902
3689,Barcelona - Eixample,Good,2.1538,41.3853,6h,Good,14.0,6h,Good,48.0,6h,Good,23.0,20/11/2018 7:00,1542693902
3690,Barcelona - Gràcia,Good,2.1534,41.3987,6h,Good,30.0,6h,Good,30.0,,Good,0.0,20/11/2018 7:00,1542693902
3691,Barcelona - Ciutadella,Good,2.1874,41.3864,6h,Good,11.0,6h,Good,39.0,,Good,0.0,20/11/2018 7:00,1542693902
3692,Barcelona - Vall Hebron,Good,2.148,41.4261,6h,Good,9.0,6h,Good,45.0,6h,Good,15.0,20/11/2018 7:00,1542693902
3693,Barcelona - Palau Reial,Good,2.1151,41.3875,6h,Good,27.0,6h,Good,16.0,6h,Good,11.0,20/11/2018 7:00,1542693902
3694,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,6h,Good,45.0,6h,Good,18.0,20/11/2018 7:00,1542693902
3695,Barcelona - Observ Fabra,Good,2.1239,41.4183,6h,Good,68.0,6h,Good,11.0,6h,Good,12.0,20/11/2018 7:00,1542693902
3696,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,7h,Good,42.0,,Good,0.0,20/11/2018 8:00,1542697502
3697,Barcelona - Eixample,Good,2.1538,41.3853,7h,Good,8.0,7h,Good,62.0,7h,Good,23.0,20/11/2018 8:00,1542697502
3698,Barcelona - Gràcia,Good,2.1534,41.3987,7h,Good,23.0,7h,Good,42.0,,Good,0.0,20/11/2018 8:00,1542697502
3699,Barcelona - Ciutadella,Good,2.1874,41.3864,7h,Good,6.0,7h,Good,46.0,,Good,0.0,20/11/2018 8:00,1542697502
3700,Barcelona - Vall Hebron,Good,2.148,41.4261,7h,Good,11.0,7h,Good,52.0,7h,Good,15.0,20/11/2018 8:00,1542697502
3701,Barcelona - Palau Reial,Good,2.1151,41.3875,7h,Good,17.0,7h,Good,28.0,7h,Good,11.0,20/11/2018 8:00,1542697502
3702,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,7h,Good,53.0,7h,Good,18.0,20/11/2018 8:00,1542697502
3703,Barcelona - Observ Fabra,Good,2.1239,41.4183,7h,Good,71.0,7h,Good,5.0,7h,Good,12.0,20/11/2018 8:00,1542697502
3704,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,8h,Good,61.0,,Good,0.0,20/11/2018 9:00,1542701101
3705,Barcelona - Eixample,Good,2.1538,41.3853,8h,Good,2.0,8h,Good,83.0,8h,Good,23.0,20/11/2018 9:00,1542701101
3706,Barcelona - Gràcia,Good,2.1534,41.3987,8h,Good,6.0,8h,Good,65.0,,Good,0.0,20/11/2018 9:00,1542701101
3707,Barcelona - Ciutadella,Good,2.1874,41.3864,8h,Good,2.0,8h,Good,59.0,,Good,0.0,20/11/2018 9:00,1542701101
3708,Barcelona - Vall Hebron,Good,2.148,41.4261,8h,Good,7.0,8h,Good,49.0,8h,Good,15.0,20/11/2018 9:00,1542701101
3709,Barcelona - Palau Reial,Good,2.1151,41.3875,8h,Good,3.0,8h,Good,49.0,8h,Good,11.0,20/11/2018 9:00,1542701101
3710,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,8h,Good,56.0,8h,Good,18.0,20/11/2018 9:00,1542701101
3711,Barcelona - Observ Fabra,Good,2.1239,41.4183,8h,Good,62.0,8h,Good,12.0,8h,Good,12.0,20/11/2018 9:00,1542701101
3712,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,9h,Good,60.0,,Good,0.0,20/11/2018 10:00,1542704702
3713,Barcelona - Eixample,Moderate,2.1538,41.3853,9h,Good,2.0,9h,Moderate,96.0,9h,Good,23.0,20/11/2018 10:00,1542704702
3714,Barcelona - Gràcia,Good,2.1534,41.3987,9h,Good,3.0,9h,Good,72.0,,Good,0.0,20/11/2018 10:00,1542704702
3715,Barcelona - Ciutadella,Good,2.1874,41.3864,9h,Good,2.0,9h,Good,59.0,,Good,0.0,20/11/2018 10:00,1542704702
3716,Barcelona - Vall Hebron,Good,2.148,41.4261,9h,Good,3.0,9h,Good,56.0,9h,Good,15.0,20/11/2018 10:00,1542704702
3717,Barcelona - Palau Reial,Good,2.1151,41.3875,9h,Good,1.0,9h,Good,60.0,9h,Good,11.0,20/11/2018 10:00,1542704702
3718,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,9h,Good,60.0,9h,Good,18.0,20/11/2018 10:00,1542704702
3719,Barcelona - Observ Fabra,Good,2.1239,41.4183,9h,Good,62.0,9h,Good,12.0,9h,Good,11.0,20/11/2018 10:00,1542704702
3720,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,10h,Good,60.0,,Good,0.0,20/11/2018 11:00,1542708302
3721,Barcelona - Eixample,Good,2.1538,41.3853,10h,Good,8.0,10h,Good,77.0,10h,Good,23.0,20/11/2018 11:00,1542708302
3722,Barcelona - Gràcia,Good,2.1534,41.3987,9h,Good,3.0,9h,Good,72.0,,Good,0.0,20/11/2018 11:00,1542708302
3723,Barcelona - Ciutadella,Good,2.1874,41.3864,10h,Good,5.0,10h,Good,60.0,,Good,0.0,20/11/2018 11:00,1542708302
3724,Barcelona - Vall Hebron,Good,2.148,41.4261,10h,Good,17.0,10h,Good,39.0,10h,Good,15.0,20/11/2018 11:00,1542708302
3725,Barcelona - Palau Reial,Good,2.1151,41.3875,10h,Good,9.0,10h,Good,59.0,10h,Good,11.0,20/11/2018 11:00,1542708302
3726,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,10h,Good,59.0,10h,Good,19.0,20/11/2018 11:00,1542708302
3727,Barcelona - Observ Fabra,Good,2.1239,41.4183,10h,Good,56.0,10h,Good,13.0,10h,Good,11.0,20/11/2018 11:00,1542708302
3728,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,11h,Good,46.0,,Good,0.0,20/11/2018 12:00,1542711902
3729,Barcelona - Eixample,Good,2.1538,41.3853,11h,Good,11.0,11h,Good,71.0,11h,Good,23.0,20/11/2018 12:00,1542711902
3730,Barcelona - Gràcia,Good,2.1534,41.3987,9h,Good,3.0,9h,Good,72.0,,Good,0.0,20/11/2018 12:00,1542711902
3731,Barcelona - Ciutadella,Good,2.1874,41.3864,11h,Good,7.0,11h,Good,57.0,,Good,0.0,20/11/2018 12:00,1542711902
3732,Barcelona - Vall Hebron,Good,2.148,41.4261,11h,Good,37.0,11h,Good,26.0,11h,Good,16.0,20/11/2018 12:00,1542711902
3733,Barcelona - Palau Reial,Good,2.1151,41.3875,11h,Good,25.0,11h,Good,37.0,11h,Good,11.0,20/11/2018 12:00,1542711902
3734,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,11h,Good,60.0,11h,Good,19.0,20/11/2018 12:00,1542711902
3735,Barcelona - Observ Fabra,Good,2.1239,41.4183,11h,Good,54.0,11h,Good,17.0,11h,Good,9.0,20/11/2018 12:00,1542711902
3736,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,11h,Good,46.0,,Good,0.0,20/11/2018 13:00,1542715502
3737,Barcelona - Eixample,Good,2.1538,41.3853,12h,Good,9.0,12h,Good,80.0,12h,Good,23.0,20/11/2018 13:00,1542715502
3738,Barcelona - Gràcia,--,2.1534,41.3987,10h,--,0.0,10h,--,0.0,,Good,0.0,20/11/2018 13:00,1542715502
3739,Barcelona - Ciutadella,Good,2.1874,41.3864,12h,Good,12.0,12h,Good,54.0,,Good,0.0,20/11/2018 13:00,1542715502
3740,Barcelona - Vall Hebron,Good,2.148,41.4261,12h,Good,32.0,12h,Good,34.0,12h,Good,16.0,20/11/2018 13:00,1542715502
3741,Barcelona - Palau Reial,Good,2.1151,41.3875,12h,Good,14.0,12h,Good,54.0,13h,Good,11.0,20/11/2018 13:00,1542715502
3742,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,12h,Good,61.0,13h,Good,19.0,20/11/2018 13:00,1542715502
3743,Barcelona - Observ Fabra,Good,2.1239,41.4183,12h,Good,36.0,12h,Good,33.0,12h,Good,9.0,20/11/2018 13:00,1542715502
3744,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,12h,Good,53.0,,Good,0.0,20/11/2018 14:00,1542719101
3745,Barcelona - Eixample,Good,2.1538,41.3853,12h,Good,9.0,12h,Good,80.0,13h,Good,23.0,20/11/2018 14:00,1542719101
3746,Barcelona - Gràcia,--,2.1534,41.3987,11h,--,0.0,11h,--,0.0,,Good,0.0,20/11/2018 14:00,1542719101
3747,Barcelona - Ciutadella,Good,2.1874,41.3864,13h,Good,9.0,13h,Good,60.0,,Good,0.0,20/11/2018 14:00,1542719101
3748,Barcelona - Vall Hebron,Good,2.148,41.4261,13h,Good,22.0,13h,Good,39.0,13h,Good,15.0,20/11/2018 14:00,1542719101
3749,Barcelona - Palau Reial,Good,2.1151,41.3875,13h,Good,16.0,13h,Good,53.0,13h,Good,12.0,20/11/2018 14:00,1542719101
3750,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,13h,Good,67.0,13h,Good,20.0,20/11/2018 14:00,1542719101
3751,Barcelona - Observ Fabra,Good,2.1239,41.4183,13h,Good,31.0,13h,Good,36.0,13h,Good,10.0,20/11/2018 14:00,1542719101
3752,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,14h,Good,52.0,,Good,0.0,20/11/2018 15:00,1542722702
3753,Barcelona - Eixample,Good,2.1538,41.3853,12h,Good,9.0,12h,Good,80.0,14h,Good,23.0,20/11/2018 15:00,1542722702
3754,Barcelona - Gràcia,--,2.1534,41.3987,12h,--,0.0,12h,--,0.0,,Good,0.0,20/11/2018 15:00,1542722702
3755,Barcelona - Ciutadella,Good,2.1874,41.3864,14h,Good,15.0,14h,Good,55.0,,Good,0.0,20/11/2018 15:00,1542722702
3756,Barcelona - Vall Hebron,Good,2.148,41.4261,14h,Good,17.0,14h,Good,50.0,14h,Good,15.0,20/11/2018 15:00,1542722702
3757,Barcelona - Palau Reial,Good,2.1151,41.3875,14h,Good,19.0,14h,Good,48.0,14h,Good,12.0,20/11/2018 15:00,1542722702
3758,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,14h,Good,64.0,14h,Good,21.0,20/11/2018 15:00,1542722702
3759,Barcelona - Observ Fabra,Good,2.1239,41.4183,14h,Good,39.0,14h,Good,36.0,14h,Good,10.0,20/11/2018 15:00,1542722702
3760,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,15h,Good,53.0,,Good,0.0,20/11/2018 16:00,1542726302
3761,Barcelona - Eixample,Good,2.1538,41.3853,13h,--,0.0,13h,--,0.0,15h,Good,23.0,20/11/2018 16:00,1542726302
3762,Barcelona - Gràcia,Good,2.1534,41.3987,15h,Good,17.0,15h,Good,63.0,,Good,0.0,20/11/2018 16:00,1542726302
3763,Barcelona - Ciutadella,Good,2.1874,41.3864,15h,Good,36.0,15h,Good,32.0,,Good,0.0,20/11/2018 16:00,1542726302
3764,Barcelona - Vall Hebron,Good,2.148,41.4261,15h,Good,28.0,15h,Good,43.0,15h,Good,16.0,20/11/2018 16:00,1542726302
3765,Barcelona - Palau Reial,Good,2.1151,41.3875,15h,Good,19.0,14h,Good,48.0,15h,Good,12.0,20/11/2018 16:00,1542726302
3766,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,15h,Good,33.0,15h,Good,21.0,20/11/2018 16:00,1542726302
3767,Barcelona - Observ Fabra,Good,2.1239,41.4183,15h,Good,40.0,15h,Good,34.0,15h,Good,10.0,20/11/2018 16:00,1542726302
3768,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,16h,Good,32.0,,Good,0.0,20/11/2018 17:00,1542729901
3769,Barcelona - Eixample,Good,2.1538,41.3853,14h,--,0.0,14h,--,0.0,16h,Good,23.0,20/11/2018 17:00,1542729901
3770,Barcelona - Gràcia,Good,2.1534,41.3987,16h,Good,33.0,16h,Good,51.0,,Good,0.0,20/11/2018 17:00,1542729901
3771,Barcelona - Ciutadella,Good,2.1874,41.3864,16h,Good,60.0,16h,Good,17.0,,Good,0.0,20/11/2018 17:00,1542729901
3772,Barcelona - Vall Hebron,Good,2.148,41.4261,16h,Good,32.0,16h,Good,45.0,16h,Good,16.0,20/11/2018 17:00,1542729901
3773,Barcelona - Palau Reial,Good,2.1151,41.3875,15h,Good,19.0,14h,Good,48.0,16h,Good,13.0,20/11/2018 17:00,1542729901
3774,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,16h,Good,21.0,16h,Good,21.0,20/11/2018 17:00,1542729901
3775,Barcelona - Observ Fabra,Good,2.1239,41.4183,16h,Good,31.0,16h,Good,43.0,16h,Good,10.0,20/11/2018 17:00,1542729901
3776,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,17h,Good,38.0,,Good,0.0,20/11/2018 18:00,1542733502
3777,Barcelona - Eixample,Good,2.1538,41.3853,15h,--,0.0,15h,--,0.0,17h,Good,22.0,20/11/2018 18:00,1542733502
3778,Barcelona - Gràcia,Good,2.1534,41.3987,16h,Good,33.0,16h,Good,51.0,,Good,0.0,20/11/2018 18:00,1542733502
3779,Barcelona - Ciutadella,Good,2.1874,41.3864,17h,Good,58.0,17h,Good,13.0,,Good,0.0,20/11/2018 18:00,1542733502
3780,Barcelona - Vall Hebron,Good,2.148,41.4261,17h,Good,39.0,17h,Good,40.0,17h,Good,16.0,20/11/2018 18:00,1542733502
3781,Barcelona - Palau Reial,Good,2.1151,41.3875,17h,Good,26.0,17h,Good,44.0,17h,Good,13.0,20/11/2018 18:00,1542733502
3782,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,17h,Good,23.0,17h,Good,21.0,20/11/2018 18:00,1542733502
3783,Barcelona - Observ Fabra,Good,2.1239,41.4183,17h,Good,52.0,17h,Good,27.0,17h,Good,10.0,20/11/2018 18:00,1542733502
3784,Barcelona - Sants,Good,2.1331,41.3788,,Good,0.0,18h,Good,58.0,,Good,0.0,20/11/2018 19:00,1542737101
3785,Barcelona - Eixample,Good,2.1538,41.3853,18h,Good,8.0,18h,Good,85.0,18h,Good,24.0,20/11/2018 19:00,1542737101
3786,Barcelona - Gràcia,Good,2.1534,41.3987,16h,Good,33.0,16h,Good,51.0,,Good,0.0,20/11/2018 19:00,1542737101
3787,Barcelona - Ciutadella,Good,2.1874,41.3864,18h,Good,32.0,18h,Good,27.0,,Good,0.0,20/11/2018 19:00,1542737101
3788,Barcelona - Vall Hebron,Good,2.148,41.4261,18h,Good,3.0,18h,Good,64.0,18h,Good,16.0,20/11/2018 19:00,1542737101
3789,Barcelona - Palau Reial,Good,2.1151,41.3875,18h,Good,5.0,18h,Good,67.0,18h,Good,13.0,20/11/2018 19:00,1542737101
3790,Barcelona - Poblenou,Good,2.2045,41.4039,,Good,0.0,18h,Good,54.0,18h,Good,21.0,20/11/2018 19:00,1542737101
